season,gw,position,player,team,opponent,home,player fpl points 1,player fpl points 3,player fpl points 5,player fpl points 10,player fpl points 38,player relevant fpl points 1,player relevant fpl points 3,player relevant fpl points 5,player relevant fpl points 10,player relevant fpl points 38,player minutes played 1,player minutes played 3,player minutes played 5,player minutes played 10,player minutes played 38,player influence 1,player influence 3,player influence 5,player influence 10,player influence 38,player creativity 1,player creativity 3,player creativity 5,player creativity 10,player creativity 38,player threat 1,player threat 3,player threat 5,player threat 10,player threat 38,player goals scored 1,player goals scored 3,player goals scored 5,player goals scored 10,player goals scored 38,player penalties missed 1,player penalties missed 3,player penalties missed 5,player penalties missed 10,player penalties missed 38,player assists 1,player assists 3,player assists 5,player assists 10,player assists 38,player goals conceded 1,player goals conceded 3,player goals conceded 5,player goals conceded 10,player goals conceded 38,player own goals 1,player own goals 3,player own goals 5,player own goals 10,player own goals 38,player saves 1,player saves 3,player saves 5,player saves 10,player saves 38,player penalties saved 1,player penalties saved 3,player penalties saved 5,player penalties saved 10,player penalties saved 38,player yellow cards 1,player yellow cards 3,player yellow cards 5,player yellow cards 10,player yellow cards 38,player red cards 1,player red cards 3,player red cards 5,player red cards 10,player red cards 38,player bps 1,player bps 3,player bps 5,player bps 10,player bps 38,player fpl bonus points 1,player fpl bonus points 3,player fpl bonus points 5,player fpl bonus points 10,player fpl bonus points 38,player shots 1,player shots 3,player shots 5,player shots 10,player shots 38,player xg 1,player xg 3,player xg 5,player xg 10,player xg 38,player xgchain 1,player xgchain 3,player xgchain 5,player xgchain 10,player xgchain 38,player xgbuildup 1,player xgbuildup 3,player xgbuildup 5,player xgbuildup 10,player xgbuildup 38,player key passes 1,player key passes 3,player key passes 5,player key passes 10,player key passes 38,player xa 1,player xa 3,player xa 5,player xa 10,player xa 38,team goals scored 1,team goals scored 3,team goals scored 5,team goals scored 10,team goals scored 38,team goals conceded 1,team goals conceded 3,team goals conceded 5,team goals conceded 10,team goals conceded 38,team league rank 1,team league rank 3,team league rank 5,team league rank 10,team league rank 38,team opponent league rank 1,team opponent league rank 3,team opponent league rank 5,team opponent league rank 10,team opponent league rank 38,team xg 1,team xg 3,team xg 5,team xg 10,team xg 38,team deep allowed 1,team deep allowed 3,team deep allowed 5,team deep allowed 10,team deep allowed 38,team ppda allowed att 1,team ppda allowed att 3,team ppda allowed att 5,team ppda allowed att 10,team ppda allowed att 38,team ppda allowed def 1,team ppda allowed def 3,team ppda allowed def 5,team ppda allowed def 10,team ppda allowed def 38,team xga 1,team xga 3,team xga 5,team xga 10,team xga 38,team deep 1,team deep 3,team deep 5,team deep 10,team deep 38,team ppda att 1,team ppda att 3,team ppda att 5,team ppda att 10,team ppda att 38,team ppda def 1,team ppda def 3,team ppda def 5,team ppda def 10,team ppda def 38,opponent goals scored 1,opponent goals scored 3,opponent goals scored 5,opponent goals scored 10,opponent goals scored 38,opponent goals conceded 1,opponent goals conceded 3,opponent goals conceded 5,opponent goals conceded 10,opponent goals conceded 38,opponent xg 1,opponent xg 3,opponent xg 5,opponent xg 10,opponent xg 38,opponent deep allowed 1,opponent deep allowed 3,opponent deep allowed 5,opponent deep allowed 10,opponent deep allowed 38,opponent ppda allowed att 1,opponent ppda allowed att 3,opponent ppda allowed att 5,opponent ppda allowed att 10,opponent ppda allowed att 38,opponent ppda allowed def 1,opponent ppda allowed def 3,opponent ppda allowed def 5,opponent ppda allowed def 10,opponent ppda allowed def 38,opponent xga 1,opponent xga 3,opponent xga 5,opponent xga 10,opponent xga 38,opponent deep 1,opponent deep 3,opponent deep 5,opponent deep 10,opponent deep 38,opponent ppda att 1,opponent ppda att 3,opponent ppda att 5,opponent ppda att 10,opponent ppda att 38,opponent ppda def 1,opponent ppda def 3,opponent ppda def 5,opponent ppda def 10,opponent ppda def 38,status player availability,status team league rank,status opponent league rank
2024-25,38,GK,Alisson Ramses Becker,Liverpool,Crystal Palace,True,4.0,2.6666666666666665,3.2,2.8,3.026315789473684,2.0,2.3333333333333335,2.0,2.4,2.4324324324324325,90.0,90.0,90.0,72.0,66.0,62.4,43.06666666666666,30.4,22.22,16.068421052631574,0.0,0.0,0.0,0.0,0.34210526315789475,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,2.6666666666666665,1.8,1.1,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,2.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.333333333333334,14.4,12.1,11.921052631578947,0.0,0.0,0.0,0.0,0.23684210526315788,,,,,,,,,,,0.1487448811531067,0.23666276534398398,0.2547822281718254,0.28308979496359826,0.23574883476095765,0.1487448811531067,0.23666276534398398,0.2547822281718254,0.28308979496359826,0.2226408542084851,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.013107980552472566,2.0,1.6666666666666667,2.2,2.1,2.289473684210526,3.0,2.6666666666666665,1.8,1.4,1.0526315789473684,,,,,,,,,,,3.065,2.41284,2.8553240000000004,2.4799429999999996,2.5520392368421057,20.0,13.333333333333334,9.6,6.6,5.2105263157894735,309.0,306.3333333333333,299.6,305.4,284.42105263157896,20.0,20.333333333333332,18.4,17.4,17.94736842105263,2.17789,2.6284266666666665,1.7260594,1.3617439,1.0957203947368424,13.0,10.666666666666666,12.4,12.1,11.973684210526315,234.0,234.33333333333334,222.0,200.8,217.81578947368422,18.0,18.0,20.2,24.3,24.526315789473685,4.0,2.3333333333333335,1.8,1.5,1.4473684210526316,2.0,1.0,1.0,1.7,1.3157894736842106,1.68451,2.670113333333333,2.1706616,1.9087383000000002,1.8052173684210528,9.0,5.333333333333333,6.0,6.0,6.868421052631579,152.0,196.33333333333334,171.6,193.6,203.3684210526316,17.0,21.333333333333332,18.2,19.0,21.710526315789473,1.42886,0.9574973333333333,1.091615,1.5977169,1.5147884473684212,12.0,10.666666666666666,8.6,6.7,6.605263157894737,372.0,262.3333333333333,305.4,299.9,291.89473684210526,21.0,20.0,18.4,18.6,22.394736842105264,1.0,,
2024-25,38,DEF,Dean Huijsen,Bournemouth,Leicester,True,0.0,3.0,3.6,3.0,2.7027027027027026,1.0,3.0,2.0,3.4,2.9444444444444446,90.0,90.0,90.0,90.0,65.13513513513513,26.0,34.800000000000004,32.839999999999996,30.18,21.81081081081081,5.3,3.8666666666666667,5.88,6.919999999999999,5.58918918918919,0.0,11.0,7.6,6.6,5.216216216216216,0.0,0.3333333333333333,0.2,0.1,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02702702702702703,3.0,1.6666666666666667,1.2,1.4,0.8378378378378378,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,0.6666666666666666,0.6,0.5,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,2.0,12.333333333333334,14.2,13.9,11.783783783783784,0.0,0.0,0.4,0.3,0.3783783783783784,0.0,0.3333333333333333,0.6,0.7,0.4594594594594595,0.0,0.10434221227963765,0.07050255462527275,0.05224010571837425,0.04251046670047012,0.4439072012901306,0.5468959510326385,0.39304507821798323,0.3855366639792919,0.3108702961959549,0.4439072012901306,0.44255374868710834,0.3162725642323494,0.34377932325005534,0.2713445856462459,0.0,0.0,0.2,0.3,0.3783783783783784,0.0,0.0,0.006269965320825577,0.12567042596638203,0.061726536803148886,1.0,1.0,0.8,1.1,1.5135135135135136,3.0,1.6666666666666667,1.2,1.4,1.2432432432432432,,,,,,,,,,,0.962014,1.134188,0.9353214,1.4731866999999998,1.8890913243243241,8.0,6.333333333333333,7.6,7.2,8.756756756756756,229.0,229.0,213.6,199.9,189.2972972972973,11.0,16.0,16.2,18.3,19.2972972972973,1.59779,1.59213,1.4049196000000002,1.3370830000000002,1.455050945945946,2.0,5.0,5.4,6.8,7.216216216216216,337.0,233.0,199.2,207.6,226.75675675675674,15.0,23.0,20.6,24.1,26.16216216216216,2.0,2.0,1.2,0.8,0.9210526315789473,0.0,0.6666666666666666,1.2,1.7,2.0789473684210527,0.788544,1.2084746666666668,0.9814817999999998,0.8764202000000001,1.0508297105263158,4.0,3.0,7.4,9.5,9.81578947368421,305.0,280.3333333333333,278.4,268.6,253.8421052631579,24.0,23.0,20.8,21.6,22.842105263157894,1.36957,1.2298113333333334,2.1586308,2.2911074,2.214032526315789,6.0,4.333333333333333,4.0,3.8,4.315789473684211,261.0,265.0,291.4,290.6,278.4736842105263,28.0,20.333333333333332,23.2,21.8,20.763157894736842,1.0,,
2024-25,38,MID,Mitoma Kaoru,Brighton,Tottenham,False,6.0,2.3333333333333335,3.8,2.6,3.810810810810811,1.0,3.0,3.6,4.4,4.0,25.0,11.666666666666666,17.6,40.7,68.97297297297297,36.8,13.533333333333331,21.68,13.940000000000001,17.524324324324322,16.2,6.5,4.34,7.44,15.170270270270269,40.0,14.666666666666666,20.6,19.3,23.027027027027028,1.0,0.3333333333333333,0.6,0.3,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.4,1.0,1.0810810810810811,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.1,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,25.0,9.666666666666666,14.8,10.7,14.108108108108109,0.0,0.0,0.0,0.0,0.32432432432432434,3.0,1.0,1.4,1.2,1.5405405405405406,0.27668634057044983,0.09222878019014995,0.2825366914272308,0.19298057556152343,0.27628904722026876,0.9603325724601746,0.32011085748672485,0.4198409914970398,0.4181967094540596,0.5755038156702712,0.5709621906280518,0.19032073020935059,0.11840913072228432,0.2069480750709772,0.2247138379796131,1.0,0.3333333333333333,0.2,0.4,0.972972972972973,0.11268403381109238,0.03756134460369746,0.022536806762218475,0.03193618841469288,0.13339867956332258,3.0,2.0,2.2,1.8,1.6756756756756757,2.0,1.0,1.8,1.9,1.5675675675675675,,,,,,,,,,,2.17789,1.4260976666666665,1.3627386,1.6397122,1.6800170270270272,13.0,10.666666666666666,11.2,7.2,6.486486486486487,234.0,229.66666666666666,228.8,247.0,261.97297297297297,18.0,19.333333333333332,16.6,16.9,21.054054054054053,3.065,1.81224,1.926644,1.6003422,1.547874081081081,20.0,8.666666666666666,9.2,10.1,8.378378378378379,309.0,296.0,278.6,254.8,256.2972972972973,20.0,22.666666666666668,22.6,23.5,25.56756756756757,0.0,0.3333333333333333,0.6,1.0,1.736842105263158,2.0,1.6666666666666667,2.4,2.2,1.605263157894737,0.523016,0.72561,1.0184084,1.3530832,1.7554628157894734,19.0,11.666666666666666,9.8,8.0,7.105263157894737,152.0,183.33333333333334,196.8,239.7,270.7894736842105,16.0,24.333333333333332,24.4,26.2,25.44736842105263,1.69061,2.2759099999999997,1.9792903999999996,1.7476110999999999,1.7318965526315788,2.0,2.3333333333333335,3.4,5.7,8.605263157894736,315.0,262.3333333333333,243.6,232.0,203.1315789473684,12.0,20.0,18.8,22.1,22.210526315789473,1.0,,
2024-25,38,FWD,Jean-Philippe Mateta,Crystal Palace,Liverpool,False,1.0,1.3333333333333333,2.8,2.5,4.421052631578948,1.0,3.3333333333333335,2.4,5.3,3.7567567567567566,9.0,47.666666666666664,45.4,45.2,69.89473684210526,3.2,6.533333333333332,11.559999999999999,9.88,20.726315789473684,0.3,8.133333333333335,7.959999999999999,4.82,11.234210526315788,17.0,27.666666666666668,19.6,15.6,22.026315789473685,0.0,0.0,0.2,0.2,0.4473684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.3333333333333333,0.2,0.9,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,3.0,5.666666666666667,10.2,9.0,17.526315789473685,0.0,0.0,0.6,0.5,0.7894736842105263,1.0,2.0,1.6,1.3,1.8421052631578947,0.12697833776474,0.3427686132490635,0.22301052697002888,0.18865867275744677,0.43358530628641967,0.39302703738212585,0.4984263318280379,0.32258002534508706,0.24381353817880153,0.5107576843645227,0.26604869961738586,0.28946706652641296,0.17368023991584777,0.09221023805439472,0.09511867550348765,0.0,0.6666666666666666,0.6,0.3,0.8157894736842105,0.0,0.04626485208670298,0.04806178361177445,0.024030891805887224,0.1056670706817194,4.0,2.3333333333333335,1.8,1.5,1.4473684210526316,2.0,1.0,1.0,1.7,1.3157894736842106,,,,,,,,,,,1.68451,2.670113333333333,2.1706616,1.9087383000000002,1.8052173684210528,9.0,5.333333333333333,6.0,6.0,6.868421052631579,152.0,196.33333333333334,171.6,193.6,203.3684210526316,17.0,21.333333333333332,18.2,19.0,21.710526315789473,1.42886,0.9574973333333333,1.091615,1.5977169,1.5147884473684212,12.0,10.666666666666666,8.6,6.7,6.605263157894737,372.0,262.3333333333333,305.4,299.9,291.89473684210526,21.0,20.0,18.4,18.6,22.394736842105264,2.0,1.6666666666666667,2.2,2.1,2.289473684210526,3.0,2.6666666666666665,1.8,1.4,1.0526315789473684,3.065,2.41284,2.8553240000000004,2.4799429999999996,2.5520392368421057,20.0,13.333333333333334,9.6,6.6,5.2105263157894735,309.0,306.3333333333333,299.6,305.4,284.42105263157896,20.0,20.333333333333332,18.4,17.4,17.94736842105263,2.17789,2.6284266666666665,1.7260594,1.3617439,1.0957203947368424,13.0,10.666666666666666,12.4,12.1,11.973684210526315,234.0,234.33333333333334,222.0,200.8,217.81578947368422,18.0,18.0,20.2,24.3,24.526315789473685,1.0,,
2024-25,38,AM,Mikel Arteta,Arsenal,Southampton,False,9.0,5.0,6.4,6.1,6.7631578947368425,5.0,7.0,6.0,7.3,7.243243243243243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.3333333333333333,2.0,1.6,1.8157894736842106,0.0,1.3333333333333333,1.2,1.0,0.8947368421052632,2.0,2.0,2.0,2.0,2.736842105263158,3.0,4.666666666666667,8.8,9.7,10.026315789473685,1.15958,1.80079,2.027496,1.7135524,1.9572235526315789,8.0,7.0,6.0,5.0,4.078947368421052,178.0,225.33333333333334,291.4,266.3,256.3421052631579,19.0,22.666666666666668,19.8,18.8,17.657894736842106,2.24634,2.1369966666666667,1.8218038,1.3965518,1.0538584657894736,3.0,8.0,12.0,10.2,9.763157894736842,200.0,215.0,196.8,185.4,192.0,18.0,19.333333333333332,18.4,17.5,21.736842105263158,0.0,0.0,0.4,0.6,0.7631578947368421,2.0,1.3333333333333333,1.4,1.9,2.3157894736842106,1.05025,0.5793396666666667,0.7192954,0.7270141999999999,1.036124,11.0,12.333333333333334,10.6,10.6,10.710526315789474,349.0,266.0,241.8,242.3,270.0,21.0,22.0,20.2,23.1,25.07894736842105,2.67793,1.9566499999999998,1.7699559999999999,2.0965488,2.630103894736842,2.0,2.3333333333333335,3.6,3.3,4.7105263157894735,298.0,251.33333333333334,252.4,270.9,250.3421052631579,14.0,13.666666666666666,15.0,18.4,20.44736842105263,,2.0,20.0
